engine,case_id,scope,axis,scheme,slip_per_side_bp,status,shares,buy_px,sell_px,buy_fee,sell_fee,stamp_fee,net_pnl,net_return,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,pnl_delta,return_delta_bp
v7,002025.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,2600,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,002025.SZ_20260918_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600000.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600000.SH_20260916_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
